,artist,artist_name,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name
7267,Ray Anthony,Ray Anthony,2011,0.643,0.239,1,-14.579,1,0.0312,0.447,0.0919,0.121,0.615,117.401,You're The One For Me
7268,Ray Anthony,Ray Anthony,2011,0.349,0.278,8,-11.164,1,0.0322,0.77,0.906,0.213,0.471,83.106,The Man With The Horn
7269,Ray Anthony,Ray Anthony,2011,0.562,0.272,5,-14.071,0,0.0337,0.685,0.488,0.111,0.551,121.659,Indubitably
7270,Ray Anthony,Ray Anthony,2011,0.456,0.252,1,-16.339,1,0.0431,0.729,0.0146,0.31,0.602,173.682,Mr.Moon
7271,Ray Anthony,Ray Anthony,2011,0.452,0.353,1,-12.982,1,0.0307,0.78,0.788,0.206,0.42,115.486,A Lavender Mood
7272,Ray Anthony,Ray Anthony,2011,0.412,0.521,10,-7.032,1,0.0413,0.774,0.135,0.0557,0.819,162.675,Skokiaan
7273,Ray Anthony,Ray Anthony,2011,0.683,0.389,5,-14.138,0,0.0382,0.727,0.859,0.284,0.845,107.903,Every Dog Has His Day
7274,Ray Anthony,Ray Anthony,2011,0.606,0.301,1,-13.522,1,0.0359,0.727,0.392,0.152,0.467,116.224,This May Be The Time
7275,Ray Anthony,Ray Anthony,2011,0.428,0.0746,7,-19.144,0,0.0458,0.97,8.37E-05,0.126,0.147,126.314,A Dreamer's Holiday
7276,Ray Anthony,Ray Anthony,2011,0.625,0.422,7,-13.622,0,0.0323,0.724,0.274,0.0994,0.722,105.631,"Baby, But You Did"
7277,Ray Anthony,Ray Anthony,2011,0.368,0.104,9,-20.275,1,0.0425,0.724,0.737,0.137,0.261,122.76,Slaughter On Tenth Avenue
7278,Ray Anthony,Ray Anthony,2011,0.232,0.216,5,-16.825,0,0.0316,0.892,0.877,0.0638,0.313,81.743,The Man With The Horn
7279,Ray Anthony,Ray Anthony,2011,0.373,0.309,1,-18.561,1,0.0531,0.737,0.63,0.321,0.854,159.127,Mr. Anthony's Boogie
7280,Ray Anthony,Ray Anthony,2011,0.229,0.0907,10,-20.111,1,0.0376,0.784,0.938,0.212,0.555,87.325,O Mein Papa
7281,Ray Anthony,Ray Anthony,2011,0.685,0.111,11,-21.673,1,0.0719,0.886,0.474,0.0856,0.657,128.481,The Bunny Hop
7282,Ray Anthony,Ray Anthony,2011,0.594,0.172,9,-20.771,1,0.0444,0.816,0.000596,0.169,0.678,120.675,Thunderbird
7283,Ray Anthony,Ray Anthony,2011,0.493,0.551,8,-14.821,1,0.0785,0.871,0.562,0.102,0.405,92.849,Dragnet
7284,Ray Anthony,Ray Anthony,2011,0.388,0.0875,5,-19.934,1,0.0393,0.913,0.543,0.153,0.136,86.076,At Last
7285,Ray Anthony,Ray Anthony,2011,0.345,0.129,5,-16.75,0,0.029,0.932,0.326,0.108,0.197,77.25,Harlem Nocturne
7286,Ray Anthony,Ray Anthony,2011,0.382,0.182,8,-16.772,1,0.0322,0.96,0.892,0.0892,0.332,88.554,Stardust
7287,Ray Anthony,Ray Anthony,2011,0.581,0.459,7,-14.351,0,0.0319,0.774,0.323,0.319,0.913,117.591,Peter Gunn
7288,Ray Anthony,Ray Anthony,2011,0.14,0.174,10,-16.925,1,0.0315,0.98,0.908,0.0873,0.188,86.032,Tenderly
7289,Ray Anthony,Ray Anthony,2011,0.452,0.668,8,-15.033,1,0.0432,0.687,0.00422,0.947,0.878,124.823,When The Saints Go Marching In
7290,Ray Anthony,Ray Anthony,2011,0.418,0.132,2,-14.899,0,0.0401,0.967,0.000854,0.153,0.211,83.102,A Dreamer's Holiday
7291,Ray Anthony,Ray Anthony,2011,0.564,0.265,1,-12.154,1,0.0336,0.768,0.00119,0.0804,0.781,118.729,Thunderbird
7292,Ray Anthony,Ray Anthony,2011,0.554,0.245,8,-11.945,1,0.0353,0.963,0.847,0.0944,0.393,137.445,Dancing In the Dark
7293,Ray Anthony,Ray Anthony,2011,0.371,0.245,5,-11.029,0,0.03,0.817,0.907,0.129,0.401,82.959,The Man With the Horn
7294,Ray Anthony,Ray Anthony,2011,0.434,0.154,0,-12.055,0,0.0309,0.9,0.501,0.123,0.215,77.233,Harlem Nocturne
7295,Ray Anthony,Ray Anthony,2011,0.37,0.223,3,-10.121,1,0.0272,0.875,1.47E-05,0.386,0.338,74.178,At Last
7296,Ray Anthony,Ray Anthony,2011,0.412,0.527,1,-8.866,1,0.0585,0.782,0.0794,0.248,0.85,158.808,Mr. Anthony's Boogie
7297,Ray Anthony,Ray Anthony,2011,0.568,0.742,0,-6.941,0,0.205,0.38,0.805,0.114,0.317,95.965,Dragnet
7298,Ray Anthony,Ray Anthony,2008,0.687,0.155,4,-26.212,1,0.951,0.979,0,0.364,0.88,88.923,The Peter Gunn Theme
7299,Ray Anthony,Ray Anthony,2008,0.606,0.519,7,-12.814,0,0.0311,0.569,0.873,0.289,0.901,118.754,A Dreamer's Holiday
7300,Ray Anthony,Ray Anthony,2008,0.537,0.206,5,-11.494,1,0.0366,0.865,0,0.118,0.66,102.565,Sentimental Me
7301,Ray Anthony,Ray Anthony,2008,0.615,0.302,10,-13.345,1,0.0392,0.822,0.209,0.064,0.83,108.798,Count Every Star
7302,Ray Anthony,Ray Anthony,2008,0.382,0.281,3,-11.195,1,0.031,0.805,0.918,0.248,0.446,83.123,The Man With The Horn
7303,Ray Anthony,Ray Anthony,2008,0.35,0.104,8,-18.611,1,0.0304,0.932,0.727,0.285,0.28,99.399,Can Anyone Explain No No No
7304,Ray Anthony,Ray Anthony,2008,0.409,0.521,1,-10.995,1,0.079,0.799,0.0369,0.0978,0.804,158.966,Harbor Lights
7305,Ray Anthony,Ray Anthony,2008,0.293,0.192,10,-14.456,1,0.0301,0.899,0.922,0.116,0.387,74.099,Nevertheless (I'm In Love With You)
7306,Ray Anthony,Ray Anthony,2008,0.362,0.149,10,-14.326,1,0.0344,0.89,0.931,0.229,0.457,110.059,Autumn Leaves
7307,Ray Anthony,Ray Anthony,2008,0.503,0.157,8,-16.895,1,0.0314,0.923,0.00164,0.232,0.547,108.747,Mr. Anthony's Boogie
7308,Ray Anthony,Ray Anthony,2008,0.246,0.227,2,-14.83,0,0.0287,0.935,0.00357,0.382,0.135,103.918,At Last
7309,Ray Anthony,Ray Anthony,2008,0.263,0.0809,7,-20.129,1,0.032,0.887,0.166,0.368,0.16,87.058,Slaughter On Tenth Avenue-Parts 1 & 2
7310,Ray Anthony,Ray Anthony,2008,0.575,0.633,0,-13.153,0,0.131,0.772,0.824,0.119,0.366,94.736,Marilyn
7311,Ray Anthony,Ray Anthony,2008,0.649,0.423,3,-8.426,0,0.0459,0.805,6.84E-05,0.199,0.735,127.446,The Bunny Hop
7312,Ray Anthony,Ray Anthony,2008,0.391,0.18,3,-12.421,1,0.0272,0.856,4.63E-06,0.288,0.355,74.472,The Hokey Pokey
7313,Ray Anthony,Ray Anthony,2008,0.347,0.19,7,-11.28,1,0.0316,0.9,0.0078,0.0824,0.34,81.977,Dragnet
7314,Ray Anthony,Ray Anthony,2008,0.255,0.184,1,-15.489,0,0.0319,0.937,0.00055,0.087,0.128,86.639,O Mein Papa
7315,Ray Anthony,Ray Anthony,2008,0.297,0.13,7,-14.113,0,0.0318,0.889,8.42E-05,0.187,0.329,87.741,Skokiaan
7316,Ray Anthony,Ray Anthony,2008,0.384,0.0752,5,-19.125,1,0.0462,0.974,0.000125,0.114,0.16,83.474,Melody Of Love
7317,Ray Anthony,Ray Anthony,2008,0.881,0.206,8,-14.704,1,0.143,0.886,0,0.0878,0.774,126.853,Worried Mind
7318,Ray Anthony,Ray Anthony,2008,0.4,0.297,9,-9.749,1,0.0483,0.813,0.547,0.0688,0.201,118.759,Telephone Interview
7319,Ray Anthony,Ray Anthony,2008,0.444,0.411,10,-12.16,1,0.044,0.635,0.154,0.144,0.941,162.302,What Can I Say After I Say I'm Sorry
7320,Ray Anthony,Ray Anthony,2008,0.519,0.299,10,-12.437,1,0.0378,0.808,0.141,0.248,0.823,147.056,On The Alamo
7321,Ray Anthony,Ray Anthony,2008,0.601,0.401,2,-11.722,0,0.0691,0.739,0.0042,0.224,0.883,110.901,I've Found A New Baby
7322,Ray Anthony,Ray Anthony,2008,0.575,0.256,8,-13.283,1,0.039,0.533,0.392,0.0752,0.706,133.581,Chloe
7323,Ray Anthony,Ray Anthony,2008,0.499,0.343,8,-11.912,1,0.0387,0.706,0.148,0.0871,0.919,163.038,At Sundown
7324,Ray Anthony,Ray Anthony,2008,0.62,0.362,7,-11.988,0,0.0395,0.7,0.324,0.236,0.895,105.998,Pick Yourself Up
7325,Ray Anthony,Ray Anthony,2008,0.549,0.325,8,-11.301,1,0.032,0.784,0.61,0.28,0.871,146.761,Ain't Misbehavin'
7326,Ray Anthony,Ray Anthony,2008,0.464,0.305,9,-12.32,1,0.0933,0.597,0.454,0.0201,0.949,180.453,The Lady's In Love With You
7327,Ray Anthony,Ray Anthony,2008,0.619,0.318,8,-12.197,1,0.046,0.732,0.00659,0.142,0.831,148.81,Am I Blue?
7328,Ray Anthony,Ray Anthony,2008,0.611,0.312,5,-12.538,1,0.0361,0.731,0.65,0.24,0.778,131.5,If I Had You
7329,Ray Anthony,Ray Anthony,2008,0.626,0.544,10,-10.929,1,0.14,0.489,0.000978,0.0684,0.906,95.505,Undecided
7330,Ray Anthony,Ray Anthony,2008,0.504,0.406,8,-11.337,1,0.05,0.796,0.569,0.364,0.968,166.457,Swingin' On Campus
7331,Ray Anthony,Ray Anthony,2008,0.531,0.366,1,-11.28,1,0.0382,0.697,0.702,0.0466,0.641,142.124,Skip To My Lou
7332,Ray Anthony,Ray Anthony,2008,0.535,0.244,10,-12.523,0,0.0345,0.799,0.76,0.205,0.817,145.727,All Of You
7333,Ray Anthony,Ray Anthony,2008,0.607,0.283,0,-11.863,1,0.053,0.906,0.00178,0.166,0.584,125.26,Christopher Columbus
7334,Ray Anthony,Ray Anthony,2008,0.548,0.193,1,-13.183,1,0.0318,0.963,0.602,0.0881,0.678,73.741,Love's Old Sweet Song
7335,Ray Anthony,Ray Anthony,2008,0.424,0.359,5,-10.491,0,0.0427,0.758,0.569,0.268,0.835,172.78,Don't Be That Way
7336,Ray Anthony,Ray Anthony,2008,0.529,0.18,1,-12.723,1,0.0354,0.839,0.586,0.12,0.698,131.737,Night And Day
7337,Ray Anthony,Ray Anthony,2008,0.382,0.304,0,-11.84,0,0.0357,0.791,0.169,0.065,0.299,127.527,Vilia
7338,Ray Anthony,Ray Anthony,2008,0.538,0.228,1,-12.657,1,0.036,0.808,0.0506,0.0759,0.807,145.182,'S Wonderful
7339,Ray Anthony,Ray Anthony,2008,0.704,0.24,5,-11.867,1,0.034,0.896,0.128,0.138,0.862,110.797,Mr. Ghost Goes To Town
7340,Ray Anthony,Ray Anthony,2008,0.381,0.505,0,-11.319,1,0.107,0.703,0.0265,0.135,0.677,181.421,Heat Wave
7341,Ray Anthony,Ray Anthony,2008,0.561,0.314,10,-10.185,1,0.039,0.764,0.106,0.228,0.849,144.097,Pennies From Heaven
7342,Ray Anthony,Ray Anthony,2008,0.476,0.425,1,-10.672,1,0.0469,0.825,0.15,0.116,0.824,175.081,King Porter Stomp
7343,Ray Anthony,Ray Anthony,2008,0.553,0.343,8,-12.312,1,0.0879,0.854,0.781,0.183,0.472,147.983,Holiday For Strings
7344,Ray Anthony,Ray Anthony,2008,0.64,0.413,8,-10.068,1,0.0367,0.862,0.528,0.439,0.939,95.657,Jeepers Creepers
7345,Ray Anthony,Ray Anthony,2008,0.445,0.222,7,-12.138,1,0.0405,0.932,0.958,0.122,0.618,89.858,The Brave Bulls
7346,Ray Anthony,Ray Anthony,2008,0.576,0.341,3,-12.375,1,0.0408,0.813,0.41,0.0961,0.848,145.233,Takin' A Chance On Love
7347,Ray Anthony,Ray Anthony,2007,0.617,0.217,10,-13.093,1,0.0332,0.865,0.629,0.0873,0.553,135.916,Moon glow
7348,Ray Anthony,Ray Anthony,2007,0.577,0.214,5,-12.127,0,0.0299,0.893,0.89,0.0961,0.493,143.031,Why Do I Love You
7349,Ray Anthony,Ray Anthony,2007,0.487,0.282,10,-12.138,1,0.035,0.875,0.905,0.105,0.555,144.038,I Love You
7350,Ray Anthony,Ray Anthony,2007,0.523,0.28,8,-14.235,1,0.0305,0.855,0.881,0.125,0.507,75.754,Nice Work If You Can Get It
7351,Ray Anthony,Ray Anthony,2007,0.465,0.208,3,-16.142,1,0.0319,0.683,0.394,0.0957,0.574,140.478,Lonely Night In Paris
7352,Ray Anthony,Ray Anthony,2007,0.669,0.225,5,-11.407,1,0.0317,0.874,0.786,0.0669,0.814,71.556,Button Up Your Overcoat
7353,Ray Anthony,Ray Anthony,2007,0.599,0.249,5,-13.625,0,0.0318,0.786,0.765,0.108,0.438,139.039,You Turned The Tables On Me
7354,Ray Anthony,Ray Anthony,2007,0.599,0.217,10,-14.518,1,0.033,0.812,0.919,0.103,0.56,143.965,Just One Of Those Things
7355,Ray Anthony,Ray Anthony,2007,0.489,0.256,5,-12.913,1,0.0292,0.914,0.94,0.0552,0.367,147.452,That Old Feeling
7356,Ray Anthony,Ray Anthony,2007,0.57,0.247,0,-14.725,0,0.0329,0.828,0.961,0.245,0.824,144.031,Coquette
7357,Ray Anthony,Ray Anthony,2007,0.6,0.22,10,-14.689,1,0.0356,0.856,0.677,0.0677,0.596,139.426,Wrap Your Troubles In Dreams
7358,Ray Anthony,Ray Anthony,2007,0.575,0.224,10,-13.714,1,0.0341,0.864,0.562,0.0651,0.726,143.823,Young Ideas
7359,Ray Anthony,Ray Anthony,2007,0.278,0.258,5,-11.383,0,0.0329,0.969,0.81,0.17,0.14,70.514,Love Is Here To Stay
7360,Ray Anthony,Ray Anthony,2007,0.157,0.288,0,-10.698,0,0.0343,0.981,0.565,0.229,0.207,76.895,Careless
7361,Ray Anthony,Ray Anthony,2007,0.287,0.289,5,-11.362,1,0.0322,0.938,0.37,0.212,0.211,72.326,Everything I Have Is Yours
7362,Ray Anthony,Ray Anthony,2007,0.255,0.279,3,-9.823,1,0.0292,0.929,0.736,0.198,0.263,145.647,Many Faces
7363,Ray Anthony,Ray Anthony,2007,0.276,0.263,7,-11.634,1,0.0312,0.976,0.651,0.14,0.249,78.186,Goodnight Waltz
7364,Ray Anthony,Ray Anthony,2007,0.337,0.254,0,-11.651,1,0.0287,0.96,0.761,0.106,0.212,88.878,No Other Love
7365,Ray Anthony,Ray Anthony,2007,0.299,0.184,0,-11.452,0,0.033,0.977,0.396,0.17,0.233,73.554,Please Mr. Sun
7366,Ray Anthony,Ray Anthony,2007,0.35,0.256,0,-9.882,0,0.0309,0.972,0.793,0.167,0.284,68.337,The Things I Love
7367,Ray Anthony,Ray Anthony,2007,0.27,0.217,6,-10.243,1,0.0289,0.945,0.42,0.194,0.115,71.717,With You In Mind
7368,Ray Anthony,Ray Anthony,2007,0.341,0.232,10,-10.515,1,0.0308,0.976,0.719,0.138,0.176,74.352,Oh ! What It Seemed To Be
7369,Ray Anthony,Ray Anthony,2007,0.346,0.31,10,-8.907,1,0.0317,0.93,0.436,0.146,0.316,73.897,In Time
7370,Ray Anthony,Ray Anthony,2007,0.326,0.244,0,-9.925,1,0.0305,0.934,0.458,0.243,0.22,68.729,If I Ever Love Again
7371,Ray Anthony,Ray Anthony,2007,0.602,0.414,10,-11.905,1,0.0513,0.896,0.177,0.124,0.715,138.793,Cello-Phane
7372,Ray Anthony,Ray Anthony,2007,0.528,0.52,7,-9.874,1,0.0372,0.777,0.972,0.334,0.953,56.382,The Lonely Trumpet
7373,Ray Anthony,Ray Anthony,2007,0.632,0.428,7,-13.58,0,0.032,0.72,0.159,0.0965,0.728,104.769,"Baby, But You Did"
7374,Ray Anthony,Ray Anthony,2007,0.572,0.332,7,-13.708,0,0.0337,0.741,0.00453,0.0859,0.287,118.912,Roll 'Em Around
7375,Ray Anthony,Ray Anthony,2007,0.659,0.315,5,-14.997,0,0.0415,0.78,0.464,0.118,0.635,114.268,South Dakota
7376,Ray Anthony,Ray Anthony,2007,0.608,0.305,1,-13.598,1,0.0355,0.729,0.437,0.107,0.488,116.265,This May Be The Time
7377,Ray Anthony,Ray Anthony,2007,0.7,0.383,5,-14.147,0,0.0381,0.732,0.803,0.245,0.827,108.074,Every Dog Has His Day
7378,Ray Anthony,Ray Anthony,2007,0.455,0.347,6,-12.979,1,0.0308,0.79,0.683,0.211,0.448,115.377,A Lavender Mood
7379,Ray Anthony,Ray Anthony,2007,0.456,0.258,1,-16.324,1,0.0418,0.677,0.0119,0.325,0.61,173.382,Mr. Moon
7380,Ray Anthony,Ray Anthony,2007,0.57,0.265,5,-14.049,0,0.0339,0.666,0.768,0.0871,0.548,121.429,Indubitably
7381,Ray Anthony,Ray Anthony,2007,0.661,0.24,1,-14.563,1,0.0309,0.443,0.21,0.0784,0.629,117.638,You're The One For Me
7382,Ray Anthony,Ray Anthony,2007,0.539,0.277,2,-13.548,0,0.0341,0.617,0.322,0.0593,0.571,114.38,Why Should I Worry
7383,Ray Anthony,Ray Anthony,2007,0.703,0.235,1,-14.97,1,0.0363,0.733,0.0605,0.0837,0.496,118.473,Why Don't You Want To Come Home
7384,Ray Anthony,Ray Anthony,2007,0.524,0.371,7,-12.605,0,0.0275,0.794,0.145,0.121,0.733,149.577,You Gotta Get Lucky Sometime
7385,Ray Anthony,Ray Anthony,2007,0.503,0.418,9,-12.883,1,0.0537,0.621,0.271,0.0307,0.394,113.54,Room 43
7386,Ray Anthony,Ray Anthony,2007,0.3,0.362,7,-14.918,1,0.0562,0.423,0.597,0.169,0.465,175.992,Fall Out
7387,Ray Anthony,Ray Anthony,2007,0.547,0.388,1,-12.853,1,0.0294,0.733,0.0341,0.116,0.58,110.99,Kukie Bird
7388,Ray Anthony,Ray Anthony,2007,0.518,0.456,5,-12.088,0,0.0385,0.749,0.00524,0.0598,0.621,81.991,Dark Eyes
7389,Ray Anthony,Ray Anthony,2007,0.595,0.547,5,-10.759,1,0.0334,0.571,0.0323,0.271,0.827,58.784,Peter Gunn
7390,Ray Anthony,Ray Anthony,2007,0.594,0.372,8,-13.881,1,0.102,0.145,0.0775,0.118,0.504,76.875,Wrong Number
7391,Ray Anthony,Ray Anthony,2007,0.619,0.396,10,-14.44,1,0.0457,0.334,0.941,0.106,0.443,121.87,707
7392,Ray Anthony,Ray Anthony,2007,0.47,0.244,10,-13.9,1,0.0346,0.626,8.47E-05,0.358,0.42,130.614,Swanee River
7393,Ray Anthony,Ray Anthony,2007,0.407,0.448,8,-11.249,1,0.0439,0.765,0.608,0.0744,0.91,185.214,"Fly Now, Pay Later"
7394,Ray Anthony,Ray Anthony,2007,0.55,0.549,8,-11.696,1,0.0314,0.773,0.336,0.114,0.854,74.146,Bunny Hop Rock
7395,Ray Anthony,Ray Anthony,2007,0.774,0.469,0,-12.06,1,0.0494,0.739,0.679,0.0465,0.83,130.355,Rock-Umba
7396,Ray Anthony,Ray Anthony,2007,0.676,0.554,5,-13.029,0,0.0338,0.293,0.818,0.0703,0.577,130.446,Walkin' To Mother's
7397,Ray Anthony,Ray Anthony,2007,0.464,0.329,3,-10.666,1,0.0278,0.851,0.365,0.117,0.592,106.717,Stockholm Blues
7398,Ray Anthony,Ray Anthony,2007,0.349,0.0616,11,-21.915,0,0.0329,0.869,0.887,0.136,0.134,70.586,Dreamsville
7399,Ray Anthony,Ray Anthony,2007,0.73,0.263,10,-10.841,1,0.0476,0.742,0.216,0.0647,0.917,123.672,Bunny Hop
7400,Ray Anthony,Ray Anthony,2007,0.886,0.271,8,-11.988,1,0.11,0.844,0,0.0855,0.875,125.082,The Hokey Pokey
7401,Ray Anthony,Ray Anthony,2005,0.365,0.323,9,-8.407,1,0.0428,0.826,0.766,0.0986,0.208,138.893,Slaughter On Tenth Avenue
7402,Ray Anthony,Ray Anthony,2005,0.336,0.388,8,-7.241,1,0.035,0.87,0.916,0.328,0.377,173.29,An American In Paris
7403,Ray Anthony,Ray Anthony,2005,0.373,0.46,10,-7.989,1,0.0742,0.935,0.867,0.291,0.431,171.202,Poet & Peasant Overture
7404,Ray Anthony,Ray Anthony,2005,0.36,0.374,3,-8.079,1,0.0369,0.89,0.821,0.107,0.171,95.174,Rhapsody In Blue - Live
7405,Ray Anthony,Ray Anthony,2005,0.503,0.603,6,-6.371,0,0.0617,0.816,0.0829,0.231,0.659,99.829,On The Trail
7406,Ray Anthony,Ray Anthony,2005,0.233,0.47,10,-5.933,1,0.0378,0.791,0.868,0.271,0.162,75.628,Street Scene
7407,Ray Anthony,Ray Anthony,2005,0.238,0.305,8,-7.073,1,0.0294,0.957,0.893,0.0813,0.0474,85.194,Warsaw Concerto
7408,Ray Anthony,Ray Anthony,2005,0.358,0.292,7,-8.353,1,0.0274,0.939,1.76E-05,0.215,0.29,83.221,Sweet And Lovely
7409,Ray Anthony,Ray Anthony,2005,0.433,0.405,2,-7.823,0,0.0329,0.95,0,0.0654,0.427,113.923,Jalousie
7410,Ray Anthony,Ray Anthony,2005,0.425,0.215,3,-11.639,1,0.0257,0.978,1.99E-06,0.333,0.25,37.762,To Each His Own
7411,Ray Anthony,Ray Anthony,2005,0.276,0.249,2,-9.348,0,0.0293,0.958,0,0.0565,0.133,83.722,My Reverie
7412,Ray Anthony,Ray Anthony,2005,0.377,0.317,3,-7.303,1,0.0286,0.913,4.68E-05,0.661,0.38,74.48,At Last
7413,Ray Anthony,Ray Anthony,2005,0.324,0.221,0,-9.338,1,0.0271,0.928,0.000122,0.145,0.2,73.609,There Are Such Things
7414,Ray Anthony,Ray Anthony,2005,0.542,0.267,5,-8.333,1,0.0276,0.945,0,0.0479,0.66,109.576,Adios
7415,Ray Anthony,Ray Anthony,2005,0.292,0.328,7,-9.263,1,0.0317,0.936,0.00805,0.191,0.223,80.535,Over The Rainbow
7416,Ray Anthony,Ray Anthony,2005,0.376,0.271,5,-10.06,1,0.0263,0.946,0.00118,0.103,0.329,104.308,The Moon Is Low
7417,Ray Anthony,Ray Anthony,2005,0.251,0.24,3,-11.895,1,0.0369,0.972,4.35E-06,0.184,0.26,78.336,Stairway To The Stars
7418,Ray Anthony,Ray Anthony,2005,0.232,0.241,11,-9.008,1,0.0289,0.941,0,0.131,0.153,84.366,I Hear A Rhapsody
7419,Ray Anthony,Ray Anthony,2005,0.34,0.264,0,-8.904,0,0.0336,0.957,0.00365,0.362,0.434,75.229,As Time Goes By
7420,Ray Anthony,Ray Anthony,2004,0.35,0.585,7,-11.54,1,0.0279,0.0227,0.0198,0.107,0.352,103.397,The Quiet Storm (instrumental)
7421,Ray Anthony,Ray Anthony,2004,0.173,0.448,4,-11.719,1,0.0405,0.0693,0.81,0.141,0.203,183.273,For You & I
7422,Ray Anthony,Ray Anthony,2004,0.514,0.723,0,-8.378,1,0.0421,0.754,0.00136,0.0939,0.39,96.765,Someone To Save Me
7423,Ray Anthony,Ray Anthony,2004,0.611,0.693,2,-8.299,1,0.0935,0.0327,0.785,0.186,0.461,115.033,Heart Of Its Own
7424,Ray Anthony,Ray Anthony,2004,0.564,0.64,0,-10.986,1,0.051,0.0544,0.0132,0.0396,0.75,99.924,I Want You To Tell Me
7425,Ray Anthony,Ray Anthony,2004,0.453,0.44,9,-13.444,0,0.0317,0.166,0.812,0.0667,0.206,96.105,The Time Is Gone
7426,Ray Anthony,Ray Anthony,2004,0.256,0.532,9,-10.668,1,0.0464,0.0558,0.523,0.191,0.292,202.267,Someday
7427,Ray Anthony,Ray Anthony,2004,0.346,0.413,5,-10.433,1,0.0403,0.317,0.0553,0.212,0.186,180.227,Just To Be With You
7428,Ray Anthony,Ray Anthony,2004,0.117,0.459,0,-10.764,1,0.0338,0.215,0.345,0.275,0.279,179.541,Aftermath (instrumental)
7429,Ray Anthony,Ray Anthony,2004,0.136,0.208,0,-12.349,1,0.0337,0.915,0.782,0.13,0.143,81.436,When I Fall In Love - Remastered 2004
7430,Ray Anthony,Ray Anthony,2004,0.262,0.523,6,-10.288,1,0.042,0.972,0.652,0.124,0.319,88.013,Are You Lonesome Tonight? - Remastered 2004
7431,Ray Anthony,Ray Anthony,2004,0.407,0.219,5,-13.451,1,0.0291,0.865,0.584,0.115,0.24,87.561,At Last - Remastered 2004
7432,Ray Anthony,Ray Anthony,2004,0.278,0.228,1,-12.372,1,0.0324,0.897,0.82,0.185,0.141,81.466,You'll Never Know - Remastered 2004
7433,Ray Anthony,Ray Anthony,2004,0.212,0.219,7,-15.333,1,0.0343,0.939,0.426,0.108,0.125,62.372,Misty - Remastered 2004
7434,Ray Anthony,Ray Anthony,2004,0.61,0.296,3,-10.588,1,0.0309,0.606,0.478,0.612,0.833,138.712,A String Of Pearls
7435,Ray Anthony,Ray Anthony,2004,0.583,0.469,10,-10.725,1,0.0375,0.342,0.000424,0.133,0.756,75.475,American Patrol - Remastered 2004
7436,Ray Anthony,Ray Anthony,2004,0.455,0.327,3,-10.245,1,0.0307,0.748,0.41,0.251,0.531,140.121,Begin The Beguine - Remastered 2004
7437,Ray Anthony,Ray Anthony,2004,0.48,0.196,5,-10.464,0,0.0335,0.89,0.507,0.0623,0.571,138.44,I Get A Kick Out Of You - Remastered 2004
7438,Ray Anthony,Ray Anthony,2004,0.264,0.276,3,-12.07,1,0.0301,0.851,0,0.105,0.266,81.382,Three Coins In The Fountain - Remastered 2004
7439,Ray Anthony,Ray Anthony,2004,0.461,0.178,9,-11.558,1,0.0317,0.883,0,0.11,0.375,75.727,Young At Heart - Remastered 2004
7440,Ray Anthony,Ray Anthony,2004,0.389,0.335,7,-9.583,1,0.0299,0.712,0.457,0.0911,0.477,133.98,I've Got You Under My Skin - Remastered 2004
7441,Ray Anthony,Ray Anthony,2004,0.466,0.304,0,-10.548,1,0.0348,0.833,0.698,0.116,0.446,64.72,Basin Street Blues - Remastered 2004
7442,Ray Anthony,Ray Anthony,2004,0.175,0.358,1,-10.179,1,0.0318,0.966,0.897,0.173,0.151,79.829,Smoke Gets In Your Eyes - Remastered 2004
7443,Ray Anthony,Ray Anthony,2004,0.532,0.259,7,-11.44,1,0.0295,0.808,0,0.117,0.609,126.365,C'est Si Bon - Remastered 2004
7444,Ray Anthony,Ray Anthony,2004,0.674,0.256,7,-12.006,0,0.0411,0.773,0.137,0.147,0.681,135.641,Moonglow - Remastered 2004
7445,Ray Anthony,Ray Anthony,2004,0.323,0.266,5,-9.917,1,0.033,0.883,0.886,0.345,0.457,110.144,O Mein Papa - Remastered 2004
7446,Ray Anthony,Ray Anthony,2004,0.175,0.163,7,-15.556,1,0.0324,0.965,0.884,0.112,0.109,88.457,I Only Have Eyes For You - Remastered 2004
7447,Ray Anthony,Ray Anthony,2004,0.42,0.324,0,-9.179,1,0.0303,0.605,0.849,0.0776,0.661,69.68,Falling In Love With Love - Remastered 2004
7448,Ray Anthony,Ray Anthony,2004,0.141,0.152,10,-17.693,0,0.0364,0.939,0.856,0.105,0.079,78.381,My Funny Valentine - Remastered 2004
7449,Ray Anthony,Ray Anthony,2004,0.196,0.246,1,-11.621,1,0.0298,0.926,0.672,0.13,0.0991,83.254,The Nearness Of You - Remastered 2004
7450,Ray Anthony,Ray Anthony,2004,0.37,0.28,3,-12.092,1,0.0378,0.829,0.823,0.27,0.185,98.979,Rhapsody In Blue - Remastered 2004
7451,Ray Anthony,Ray Anthony,2004,0.464,0.506,7,-13.299,0,0.0372,0.144,0.16,0.146,0.734,96.063,Interlude/ Out Of The Rain
7452,Ray Anthony,Ray Anthony,2004,0.744,0.644,11,-7.141,0,0.0446,0.0764,0.208,0.322,0.606,105.994,Mr Melody
7453,Ray Anthony,Ray Anthony,2004,0.699,0.807,11,-8.551,1,0.0418,0.00406,0.796,0.208,0.799,170.026,Dancing In Paradise
